generation,n_edges,phi,n_single_arity,n_double_arity,n_inputs,solver,environment,seed
99,1,78.89999999999999,0,0,1,lgp,inverted_double_pendulum,101
1599,13,72.6,0,6,3,lgp,inverted_double_pendulum,101
1099,10,66.49999999999999,1,4,2,lgp,inverted_double_pendulum,101
2499,14,63.79999999999998,1,6,3,lgp,inverted_double_pendulum,101
1999,13,73.5,0,6,3,lgp,inverted_double_pendulum,101
399,10,66.49999999999999,1,4,2,lgp,inverted_double_pendulum,101
1299,10,66.49999999999999,1,4,2,lgp,inverted_double_pendulum,101
2099,13,73.5,0,6,3,lgp,inverted_double_pendulum,101
2199,13,72.6,0,6,3,lgp,inverted_double_pendulum,101
2299,13,72.6,0,6,3,lgp,inverted_double_pendulum,101
299,7,76.19999999999999,0,3,2,lgp,inverted_double_pendulum,101
2399,13,72.6,0,6,3,lgp,inverted_double_pendulum,101
699,10,66.49999999999999,1,4,2,lgp,inverted_double_pendulum,101
499,10,66.49999999999999,1,4,2,lgp,inverted_double_pendulum,101
699,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
2299,14,48.6,3,5,4,lgp,inverted_double_pendulum,101
1599,9,59.0,2,3,4,lgp,inverted_double_pendulum,101
899,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
2199,13,48.6,3,5,4,lgp,inverted_double_pendulum,101
1699,9,59.0,2,3,4,lgp,inverted_double_pendulum,101
2399,13,48.6,3,5,4,lgp,inverted_double_pendulum,101
1899,12,49.49999999999999,3,4,4,lgp,inverted_double_pendulum,101
299,9,75.3,0,4,5,lgp,inverted_double_pendulum,101
2099,13,48.6,3,5,4,lgp,inverted_double_pendulum,101
999,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
199,14,53.39999999999999,1,6,5,lgp,inverted_double_pendulum,101
799,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
1799,12,49.49999999999999,3,4,4,lgp,inverted_double_pendulum,101
1299,9,59.0,2,3,4,lgp,inverted_double_pendulum,101
1399,9,59.0,2,3,4,lgp,inverted_double_pendulum,101
499,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
2499,13,48.6,3,5,4,lgp,inverted_double_pendulum,101
1999,13,48.6,3,5,4,lgp,inverted_double_pendulum,101
99,3,78.0,0,1,2,lgp,inverted_double_pendulum,101
1199,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
399,7,76.19999999999999,0,3,4,lgp,inverted_double_pendulum,101
599,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
1499,9,59.0,2,3,4,lgp,inverted_double_pendulum,101
1099,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
2299,23,44.49999999999999,4,9,7,lgp,inverted_double_pendulum,101
999,20,33.7,5,7,6,lgp,inverted_double_pendulum,101
599,21,17.099999999999994,4,8,6,lgp,inverted_double_pendulum,101
1299,15,39.6,4,5,5,lgp,inverted_double_pendulum,101
499,16,39.8,5,5,6,lgp,inverted_double_pendulum,101
1999,20,33.9,5,7,6,lgp,inverted_double_pendulum,101
1399,16,35.7,5,5,5,lgp,inverted_double_pendulum,101
799,20,49.99999999999999,3,8,7,lgp,inverted_double_pendulum,101
99,3,78.0,0,1,2,lgp,inverted_double_pendulum,101
199,15,44.09999999999999,4,5,6,lgp,inverted_double_pendulum,101
2499,21,29.599999999999994,6,7,6,lgp,inverted_double_pendulum,101
1599,16,35.7,5,5,5,lgp,inverted_double_pendulum,101
2199,23,44.49999999999999,4,9,7,lgp,inverted_double_pendulum,101
2399,23,44.49999999999999,4,9,6,lgp,inverted_double_pendulum,101
1199,19,33.7,4,7,6,lgp,inverted_double_pendulum,101
2099,21,45.2,4,8,6,lgp,inverted_double_pendulum,101
1099,19,38.0,4,7,7,lgp,inverted_double_pendulum,101
1699,16,35.7,5,5,5,lgp,inverted_double_pendulum,101
1899,27,18.099999999999994,6,10,5,lgp,inverted_double_pendulum,101
399,16,51.8,3,6,7,lgp,inverted_double_pendulum,101
1499,16,35.7,5,5,5,lgp,inverted_double_pendulum,101
699,18,50.89999999999999,3,7,8,lgp,inverted_double_pendulum,101
1799,18,25.8,5,6,5,lgp,inverted_double_pendulum,101
899,18,38.89999999999999,5,6,6,lgp,inverted_double_pendulum,101
299,16,46.59999999999999,3,6,6,lgp,inverted_double_pendulum,101
899,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
499,7,75.3,0,3,3,lgp,inverted_double_pendulum,101
2499,14,48.39999999999999,3,5,6,lgp,inverted_double_pendulum,101
1699,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
1399,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
199,1,78.89999999999999,0,0,1,lgp,inverted_double_pendulum,101
1599,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
999,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
799,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
2199,12,49.3,3,4,5,lgp,inverted_double_pendulum,101
1499,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
2399,8,67.6,1,3,4,lgp,inverted_double_pendulum,101
299,3,78.0,0,1,2,lgp,inverted_double_pendulum,101
399,10,66.69999999999999,1,4,3,lgp,inverted_double_pendulum,101
99,1,78.89999999999999,0,0,1,lgp,inverted_double_pendulum,101
1899,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,101
699,7,76.19999999999999,0,3,3,lgp,inverted_double_pendulum,101
599,7,75.3,0,3,3,lgp,inverted_double_pendulum,101
1299,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
1099,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
2099,12,49.3,3,4,5,lgp,inverted_double_pendulum,101
2299,12,49.3,3,4,5,lgp,inverted_double_pendulum,101
1199,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
1999,9,59.0,2,3,4,lgp,inverted_double_pendulum,101
1799,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,101
1599,8,62.2,2,3,3,lgp,inverted_double_pendulum,101
799,10,52.49999999999999,2,4,3,lgp,inverted_double_pendulum,101
1699,8,62.2,2,3,3,lgp,inverted_double_pendulum,101
699,11,63.79999999999998,1,5,4,lgp,inverted_double_pendulum,101
2499,9,61.3,1,4,4,lgp,inverted_double_pendulum,101
1499,8,62.2,2,3,3,lgp,inverted_double_pendulum,101
199,26,32.79999999999999,3,11,5,lgp,inverted_double_pendulum,101
99,3,78.0,0,1,2,lgp,inverted_double_pendulum,101
2199,8,62.2,2,3,3,lgp,inverted_double_pendulum,101
399,13,52.49999999999999,2,5,3,lgp,inverted_double_pendulum,101
1399,10,52.49999999999999,2,4,3,lgp,inverted_double_pendulum,101
1199,10,52.49999999999999,2,4,3,lgp,inverted_double_pendulum,101
1899,11,56.8,2,4,4,lgp,inverted_double_pendulum,101
1099,12,50.69999999999999,2,5,4,lgp,inverted_double_pendulum,101
1999,10,52.49999999999999,2,4,4,lgp,inverted_double_pendulum,101
2099,8,62.2,2,3,3,lgp,inverted_double_pendulum,101
599,11,63.79999999999998,1,5,4,lgp,inverted_double_pendulum,101
1799,13,49.09999999999999,4,4,3,lgp,inverted_double_pendulum,101
999,12,50.69999999999999,2,5,4,lgp,inverted_double_pendulum,101
2399,9,61.3,1,4,4,lgp,inverted_double_pendulum,101
2299,9,65.6,1,4,4,lgp,inverted_double_pendulum,101
899,11,39.39999999999999,3,4,3,lgp,inverted_double_pendulum,101
499,10,52.49999999999999,2,4,3,lgp,inverted_double_pendulum,101
299,15,51.6,2,6,3,lgp,inverted_double_pendulum,101
1299,10,52.49999999999999,2,4,3,lgp,inverted_double_pendulum,101
399,5,77.1,0,2,2,lgp,inverted_double_pendulum,101
1999,14,59.7,2,6,3,lgp,inverted_double_pendulum,101
899,10,56.8,2,4,2,lgp,inverted_double_pendulum,101
299,1,78.89999999999999,0,0,1,lgp,inverted_double_pendulum,101
1899,14,59.7,2,6,3,lgp,inverted_double_pendulum,101
99,1,78.89999999999999,0,0,1,lgp,inverted_double_pendulum,101
1199,14,59.7,2,6,3,lgp,inverted_double_pendulum,101
599,12,65.6,1,5,2,lgp,inverted_double_pendulum,101
1699,14,59.7,2,6,3,lgp,inverted_double_pendulum,101
499,12,70.8,0,6,3,lgp,inverted_double_pendulum,101
2499,16,42.09999999999999,4,6,3,lgp,inverted_double_pendulum,101
1299,14,59.7,2,6,3,lgp,inverted_double_pendulum,101
2299,16,58.8,2,7,4,lgp,inverted_double_pendulum,101
2199,15,50.89999999999999,3,6,3,lgp,inverted_double_pendulum,101
699,9,65.6,1,4,2,lgp,inverted_double_pendulum,101
1099,12,60.6,2,5,3,lgp,inverted_double_pendulum,101
1599,14,59.7,2,6,3,lgp,inverted_double_pendulum,101
999,12,60.6,2,5,3,lgp,inverted_double_pendulum,101
2099,14,59.7,2,6,3,lgp,inverted_double_pendulum,101
199,1,78.89999999999999,0,0,1,lgp,inverted_double_pendulum,101
799,10,56.8,2,4,2,lgp,inverted_double_pendulum,101
2399,15,50.89999999999999,3,6,3,lgp,inverted_double_pendulum,101
1799,14,59.7,2,6,3,lgp,inverted_double_pendulum,101
1399,14,59.7,2,6,3,lgp,inverted_double_pendulum,101
1499,14,59.7,2,6,3,lgp,inverted_double_pendulum,101
999,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
1599,10,57.19999999999999,2,4,2,lgp,inverted_double_pendulum,101
199,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
799,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
1899,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
2199,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
2299,9,66.69999999999999,1,4,2,lgp,inverted_double_pendulum,101
1499,12,64.89999999999999,1,5,3,lgp,inverted_double_pendulum,101
99,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
299,9,66.69999999999999,1,4,2,lgp,inverted_double_pendulum,101
1699,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
1299,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
399,9,66.69999999999999,1,4,2,lgp,inverted_double_pendulum,101
2099,12,63.99999999999999,1,6,2,lgp,inverted_double_pendulum,101
599,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
899,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
1799,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
1999,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
499,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
2499,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
1099,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
699,9,66.69999999999999,1,4,2,lgp,inverted_double_pendulum,101
1199,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
2399,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
1399,9,65.79999999999998,1,4,2,lgp,inverted_double_pendulum,101
1799,12,65.79999999999998,1,5,5,lgp,inverted_double_pendulum,101
2499,21,26.39999999999999,8,6,6,lgp,inverted_double_pendulum,101
1499,8,75.3,0,4,3,lgp,inverted_double_pendulum,101
2399,21,26.39999999999999,8,6,6,lgp,inverted_double_pendulum,101
1999,20,54.89999999999999,3,8,7,lgp,inverted_double_pendulum,101
2199,20,34.6,5,7,6,lgp,inverted_double_pendulum,101
799,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
399,7,76.19999999999999,0,3,3,lgp,inverted_double_pendulum,101
1199,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
1399,8,67.39999999999999,1,3,3,lgp,inverted_double_pendulum,101
299,3,78.0,0,1,2,lgp,inverted_double_pendulum,101
499,7,75.3,0,3,3,lgp,inverted_double_pendulum,101
1099,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
599,8,75.3,0,4,4,lgp,inverted_double_pendulum,101
1299,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,101
1599,10,66.69999999999999,1,4,4,lgp,inverted_double_pendulum,101
899,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
999,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
1699,13,52.89999999999999,2,5,4,lgp,inverted_double_pendulum,101
1899,14,64.89999999999999,1,6,6,lgp,inverted_double_pendulum,101
99,3,78.0,0,1,2,lgp,inverted_double_pendulum,101
699,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
199,3,78.0,0,1,2,lgp,inverted_double_pendulum,101
2299,19,34.99999999999999,6,6,5,lgp,inverted_double_pendulum,101
2099,17,47.7,4,6,5,lgp,inverted_double_pendulum,101
899,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
1899,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
1599,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
2299,19,37.8,2,8,4,lgp,inverted_double_pendulum,101
2499,20,38.4,3,8,5,lgp,inverted_double_pendulum,101
799,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
99,1,78.89999999999999,0,0,1,lgp,inverted_double_pendulum,101
1499,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
299,16,63.79999999999998,1,7,4,lgp,inverted_double_pendulum,101
1199,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
2199,21,45.49999999999999,2,9,4,lgp,inverted_double_pendulum,101
1799,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
1299,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
1699,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
1099,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
999,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
2399,19,57.89999999999999,2,8,4,lgp,inverted_double_pendulum,101
2099,20,43.2,3,8,4,lgp,inverted_double_pendulum,101
1399,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
699,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
599,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
199,16,63.79999999999998,1,7,4,lgp,inverted_double_pendulum,101
399,14,64.69999999999999,1,6,3,lgp,inverted_double_pendulum,101
1999,17,55.0,2,7,4,lgp,inverted_double_pendulum,101
499,15,55.89999999999999,2,6,3,lgp,inverted_double_pendulum,101
2199,14,35.8,3,5,4,lgp,inverted_double_pendulum,101
499,10,66.69999999999999,1,4,4,lgp,inverted_double_pendulum,101
599,10,66.69999999999999,1,4,4,lgp,inverted_double_pendulum,101
2099,14,35.8,3,5,3,lgp,inverted_double_pendulum,101
1299,10,54.69999999999999,3,3,3,lgp,inverted_double_pendulum,101
2499,17,34.0,4,6,4,lgp,inverted_double_pendulum,101
1599,14,40.79999999999999,3,5,3,lgp,inverted_double_pendulum,101
1399,13,49.7,4,4,4,lgp,inverted_double_pendulum,101
199,3,78.0,0,1,2,lgp,inverted_double_pendulum,101
799,9,63.5,2,3,3,lgp,inverted_double_pendulum,101
899,9,63.5,2,3,3,lgp,inverted_double_pendulum,101
299,3,78.0,0,1,2,lgp,inverted_double_pendulum,101
1999,14,35.8,3,5,3,lgp,inverted_double_pendulum,101
1899,14,35.8,3,5,4,lgp,inverted_double_pendulum,101
1799,14,48.5,3,5,4,lgp,inverted_double_pendulum,101
2299,14,35.8,3,5,4,lgp,inverted_double_pendulum,101
1699,18,23.599999999999994,5,6,3,lgp,inverted_double_pendulum,101
1199,10,54.69999999999999,3,3,3,lgp,inverted_double_pendulum,101
1099,9,63.5,2,3,3,lgp,inverted_double_pendulum,101
2399,18,24.0,3,7,4,lgp,inverted_double_pendulum,101
999,9,63.5,2,3,3,lgp,inverted_double_pendulum,101
1499,14,40.79999999999999,3,5,3,lgp,inverted_double_pendulum,101
99,1,78.89999999999999,0,0,1,lgp,inverted_double_pendulum,101
399,7,76.19999999999999,0,3,3,lgp,inverted_double_pendulum,101
699,10,66.69999999999999,1,4,4,lgp,inverted_double_pendulum,101
1199,10,66.69999999999999,1,5,5,lgp,inverted_double_pendulum,101
599,7,76.19999999999999,0,3,4,lgp,inverted_double_pendulum,101
899,7,76.19999999999999,0,4,4,lgp,inverted_double_pendulum,101
999,7,76.19999999999999,0,4,4,lgp,inverted_double_pendulum,101
199,7,76.19999999999999,0,4,4,lgp,inverted_double_pendulum,101
1499,10,66.69999999999999,1,5,5,lgp,inverted_double_pendulum,101
1399,10,66.69999999999999,1,5,5,lgp,inverted_double_pendulum,101
799,7,76.19999999999999,0,4,3,lgp,inverted_double_pendulum,101
99,6,75.3,0,4,3,lgp,inverted_double_pendulum,101
1099,10,66.69999999999999,1,5,5,lgp,inverted_double_pendulum,101
399,7,76.19999999999999,0,4,4,lgp,inverted_double_pendulum,101
1299,10,66.69999999999999,1,5,5,lgp,inverted_double_pendulum,101
299,7,76.19999999999999,0,3,4,lgp,inverted_double_pendulum,101
699,7,76.19999999999999,0,3,4,lgp,inverted_double_pendulum,101
499,7,76.19999999999999,0,3,4,lgp,inverted_double_pendulum,101
699,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
899,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,101
299,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
999,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
199,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
799,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
1299,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
1399,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
499,5,77.1,0,2,4,lgp,inverted_double_pendulum,101
99,3,78.0,0,1,2,lgp,inverted_double_pendulum,101
1199,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
399,5,77.1,0,2,4,lgp,inverted_double_pendulum,101
599,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
1499,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
1099,5,77.1,0,2,3,lgp,inverted_double_pendulum,101
